港澳,#genre#
猫八解说,http://tv123.top:35455/douyu/9542831
小刚学长o,http://tv123.top:35455/douyu/9701497
轻风乍起的号,http://tv123.top:35455/douyu/9445489
大河庄一世繁华,http://tv123.top:35455/douyu/9501548
夏夜柚子树,http://tv123.top:35455/douyu/9606419
童乐说电影,http://tv123.top:35455/douyu/9660704
小木鱼de妈妈,http://tv123.top:35455/douyu/11199147
同学请坐吧,http://tv123.top:35455/douyu/3736649
电影漩涡,http://tv123.top:35455/douyu/8706350
御前狼王顾云川,http://tv123.top:35455/douyu/9517289
看个M啊,http://tv123.top:35455/douyu/9720919
周星驰的直播间,http://tv123.top:35455/douyu/8257039
打工战士SWEET,http://tv123.top:35455/douyu/8795660
肥宅小草,http://tv123.top:35455/douyu/8887438
阿忙赶海,http://tv123.top:35455/douyu/9348876
别闹了美越,http://tv123.top:35455/douyu/9548244
老王追剧吧,http://tv123.top:35455/douyu/9937291
名曰老饕,http://tv123.top:35455/douyu/1732550
小爱看大片,http://tv123.top:35455/douyu/9312805
安琪儿的羽翼,http://tv123.top:35455/douyu/9388783
77说电影,http://tv123.top:35455/douyu/9444320
香菜碎碎念鸭,http://tv123.top:35455/douyu/9663665
赤焰男孩,http://tv123.top:35455/douyu/9835644
村野趣事荟,http://tv123.top:35455/douyu/5794474
丶最緊要好玩,http://tv123.top:35455/douyu/6361974
微梦屋,http://tv123.top:35455/douyu/7027040
小岛讲电影,http://tv123.top:35455/douyu/9390955
多巴安工作室,http://tv123.top:35455/douyu/9446799
Nino学长,http://tv123.top:35455/douyu/9525473
萨摩耶王小羊,http://tv123.top:35455/douyu/9559063
几号房间,http://tv123.top:35455/douyu/8829425
卡皮君本人,http://tv123.top:35455/douyu/9050486
是脑洞君君君,http://tv123.top:35455/douyu/9360149
我是怪异君V,http://tv123.top:35455/douyu/10279570
神奇的老皮AmazingLP,http://tv123.top:35455/douyu/8891285
吃草莓的果子狸V,http://tv123.top:35455/douyu/9382395
奇怪电影,http://tv123.top:35455/douyu/9440966
爱星影视,http://tv123.top:35455/douyu/9476806
外卖仙人成天,http://tv123.top:35455/douyu/9498506
金渐层沈同学,http://tv123.top:35455/douyu/9516467
白鱼Sakana,http://tv123.top:35455/douyu/9611771
剧透大爆炸,http://tv123.top:35455/douyu/1739752
搞笑院长,http://tv123.top:35455/douyu/8829915
Michael说大片,http://tv123.top:35455/douyu/8841881
YIKa777,http://tv123.top:35455/douyu/8868213
是小x同学呀,http://tv123.top:35455/douyu/9415020
预言家Alice,http://tv123.top:35455/douyu/9483772
王子和史蒂文,http://tv123.top:35455/douyu/9583975
开心逛剧场,http://tv123.top:35455/douyu/10329310
王坑坑聊电影,http://tv123.top:35455/douyu/9402110
妈见打ovo,http://tv123.top:35455/douyu/9413151
蓝星人一ET,http://tv123.top:35455/douyu/9431727
shhher,http://tv123.top:35455/douyu/8733680
你顶亲亲的前女友,http://tv123.top:35455/douyu/8896746
吃鸡小表弟,http://tv123.top:35455/douyu/9370197
鑫酱盘动漫,http://tv123.top:35455/douyu/9547575
然续续,http://tv123.top:35455/douyu/9609171
爱玩客iVankr,http://tv123.top:35455/douyu/317409
mad葉月Mashiro灬,http://tv123.top:35455/douyu/9192932
王Li差点红,http://tv123.top:35455/douyu/9348469
律子桑,http://tv123.top:35455/douyu/9371308
锋哥聊商机,http://tv123.top:35455/douyu/9472141
迷剧阿菁,http://tv123.top:35455/douyu/9486024
夏日幻听MCE,http://tv123.top:35455/douyu/9546437
海王尼加拉,http://tv123.top:35455/douyu/10039005
昆仑决KLF,http://tv123.top:35455/douyu/1753007
狂野的种马小说家,http://tv123.top:35455/douyu/8849703
王俊凯的资源组,http://tv123.top:35455/douyu/8862216
月影Yueing212,http://tv123.top:35455/douyu/8885525
享看电影,http://tv123.top:35455/douyu/8974130
山下智博official,http://tv123.top:35455/douyu/9186596
叶墨的百妖馆,http://tv123.top:35455/douyu/9517351
冷君聊大片,http://tv123.top:35455/douyu/9666219
第七艺术坊,http://tv123.top:35455/douyu/9737022
亮亮也是酿酿,http://tv123.top:35455/douyu/4340136
酋知鱼,http://tv123.top:35455/douyu/5408225
颜雪落落落,http://tv123.top:35455/douyu/8864291
卡密密尼,http://tv123.top:35455/douyu/9013989
阳仔骑行,http://tv123.top:35455/douyu/9329185
芳芳说故事,http://tv123.top:35455/douyu/9401905
轩邈Elias,http://tv123.top:35455/douyu/9412454
醉我天涯zwty,http://tv123.top:35455/douyu/9479775
是纯洁上校,http://tv123.top:35455/douyu/9666042
渔村小马,http://tv123.top:35455/douyu/1447771
py86阿,http://tv123.top:35455/douyu/8849954
傲娇一喵喵,http://tv123.top:35455/douyu/9392610
女汉子说电影,http://tv123.top:35455/douyu/9395966
潜伏sc,http://tv123.top:35455/douyu/9458345
我的超能力女友,http://tv123.top:35455/douyu/9501159
祝晓晗,http://tv123.top:35455/douyu/9575293
仓鼠大逃亡,http://tv123.top:35455/douyu/10354920
血小板呐呐,http://tv123.top:35455/douyu/4285043
田园小漠,http://tv123.top:35455/douyu/8669435
竹儿公公,http://tv123.top:35455/douyu/8807568
淼漫迷,http://tv123.top:35455/douyu/9455567
爱黏人的圆子,http://tv123.top:35455/douyu/9576933
马小跳在这儿,http://tv123.top:35455/douyu/9722147
流小豆,http://tv123.top:35455/douyu/2441228
李李李蚊香,http://tv123.top:35455/douyu/4786399
龙又z,http://tv123.top:35455/douyu/9477915
W总动员,http://tv123.top:35455/douyu/9480767
渚岸汐潮233,http://tv123.top:35455/douyu/9518082
枫泽雨畔,http://tv123.top:35455/douyu/5279518
戒喵中心,http://tv123.top:35455/douyu/8658212
大胡子魏,http://tv123.top:35455/douyu/8792763
据说放映室,http://tv123.top:35455/douyu/8837964
君笑坊,http://tv123.top:35455/douyu/9444093
香兰爱影视,http://tv123.top:35455/douyu/9487090
MK青凌,http://tv123.top:35455/douyu/9488836
佛曰影视,http://tv123.top:35455/douyu/9671758
网友咸几几,http://tv123.top:35455/douyu/2174405
梦觉教游泳,http://tv123.top:35455/douyu/4531679
搞笑天堂岛,http://tv123.top:35455/douyu/6916081
八幡老师1,http://tv123.top:35455/douyu/9272043
铁头钢脚,http://tv123.top:35455/douyu/9322081
孙毛毛Suny,http://tv123.top:35455/douyu/9424103
王德发的导演小阿伟,http://tv123.top:35455/douyu/9430799
龙大人不喷火zZ,http://tv123.top:35455/douyu/9437298
大壮撞电影,http://tv123.top:35455/douyu/9437349
是不是Pro,http://tv123.top:35455/douyu/9475113
微笑影视解说,http://tv123.top:35455/douyu/9476790
我是瓜皮儿本人a,http://tv123.top:35455/douyu/9665696
曹小灵比比叨,http://tv123.top:35455/douyu/10289400
说笑武林,http://tv123.top:35455/douyu/10329706
天才霸总的狐崽崽,http://tv123.top:35455/douyu/10394922
小红在农村,http://tv123.top:35455/douyu/1492444
树根龙门阵,http://tv123.top:35455/douyu/1833459
宇哥讲电影,http://tv123.top:35455/douyu/2104744
花町馆长,http://tv123.top:35455/douyu/2295993
某声悠,http://tv123.top:35455/douyu/8896100
泽静,http://tv123.top:35455/douyu/9055742
羽翼天使的挽歌,http://tv123.top:35455/douyu/9193179
俄罗斯女孩安娜,http://tv123.top:35455/douyu/9314604
我是阿树酱,http://tv123.top:35455/douyu/9486020
羽羊朩夂一,http://tv123.top:35455/douyu/9533226
见世君V,http://tv123.top:35455/douyu/10220896
超人正能量,http://tv123.top:35455/douyu/5961006
阿尔法是只边牧,http://tv123.top:35455/douyu/8662812
目及WATCHER,http://tv123.top:35455/douyu/8712204
UP主DJC,http://tv123.top:35455/douyu/9429545
小羊放映室,http://tv123.top:35455/douyu/9433806
Devil青酱,http://tv123.top:35455/douyu/9510544
三新动漫,http://tv123.top:35455/douyu/9548279
sekai的光子,http://tv123.top:35455/douyu/9564766
海男Rexv,http://tv123.top:35455/douyu/9626732
尚大人OwO,http://tv123.top:35455/douyu/9656124
杰克大魔王V,http://tv123.top:35455/douyu/9729740
京城笑工坊,http://tv123.top:35455/douyu/10329324
笑笑笑团长,http://tv123.top:35455/douyu/10329368
虾米大模王,http://tv123.top:35455/douyu/102114
老王的夜电影院,http://tv123.top:35455/douyu/3498219
关云猖,http://tv123.top:35455/douyu/8820996
若轻云之蔽月兮,http://tv123.top:35455/douyu/9262563
吟笑派,http://tv123.top:35455/douyu/2987100
冰糖葫芦没放盐V,http://tv123.top:35455/douyu/3505453
美人而已,http://tv123.top:35455/douyu/5138817
二次元fans鹿鹿,http://tv123.top:35455/douyu/8661526
橘癫疯Oswald,http://tv123.top:35455/douyu/8793544
猪弟驸马爷,http://tv123.top:35455/douyu/8862501
三斤呦,http://tv123.top:35455/douyu/9047933
徳彪的奇妙冒险,http://tv123.top:35455/douyu/9145648
粽子酱v,http://tv123.top:35455/douyu/9390685
JG影视解说,http://tv123.top:35455/douyu/9391277
齐木楠雄的哦呼v,http://tv123.top:35455/douyu/9415755
Bella贝拉酱,http://tv123.top:35455/douyu/9663084
PhantomStrider,http://tv123.top:35455/douyu/9683911
丛林工程师,http://tv123.top:35455/douyu/9804149
陈瀚Siri,http://tv123.top:35455/douyu/759805
弹吉他的Miumiu,http://tv123.top:35455/douyu/4564166
驴哥说电影,http://tv123.top:35455/douyu/5376478
epcdiy,http://tv123.top:35455/douyu/8759268
新视角解说,http://tv123.top:35455/douyu/8813254
皮皮动漫星球,http://tv123.top:35455/douyu/8841920
噬元兽影视,http://tv123.top:35455/douyu/8896723
功夫联盟2020,http://tv123.top:35455/douyu/9169624
程情寫意,http://tv123.top:35455/douyu/9191358
0小行家0,http://tv123.top:35455/douyu/9280356
暴走兄弟v,http://tv123.top:35455/douyu/9350960
伦帝电影说,http://tv123.top:35455/douyu/9368091
可乐撩电影,http://tv123.top:35455/douyu/9371552
威生天霖579,http://tv123.top:35455/douyu/9393403
5毒士,http://tv123.top:35455/douyu/9406600
奇妙博物馆,http://tv123.top:35455/douyu/9409723
北京大妈有话说er,http://tv123.top:35455/douyu/9440530
科技PRO,http://tv123.top:35455/douyu/9446511
国士无双人物传奇,http://tv123.top:35455/douyu/9544555
娱乐新番,http://tv123.top:35455/douyu/9564845
飞行员欧文讲故事,http://tv123.top:35455/douyu/9678790
Rabbit每日爆料,http://tv123.top:35455/douyu/9685652
屿风体育,http://tv123.top:35455/douyu/10329889
鹿老尸,http://tv123.top:35455/douyu/857979
同行渔猎笔记,http://tv123.top:35455/douyu/2718202
甜粉粉的旅人呀,http://tv123.top:35455/douyu/7335280
西施撩电影,http://tv123.top:35455/douyu/7532080
星空茶茶,http://tv123.top:35455/douyu/8635497
少年看电影,http://tv123.top:35455/douyu/8762120
我是一只粽子啊啊,http://tv123.top:35455/douyu/8867276
洋房姐姐,http://tv123.top:35455/douyu/9172774
大汁猪,http://tv123.top:35455/douyu/9191071
晓晓说电影,http://tv123.top:35455/douyu/9430717
说说电影故事,http://tv123.top:35455/douyu/9444627
Ido漫说,http://tv123.top:35455/douyu/9456379
婧公子,http://tv123.top:35455/douyu/9464182
FGO丶Master1,http://tv123.top:35455/douyu/9477851
酉晨君,http://tv123.top:35455/douyu/9484541
名人物语DY,http://tv123.top:35455/douyu/9539063
咆哮丶土拨鼠,http://tv123.top:35455/douyu/9564230
是chshh,http://tv123.top:35455/douyu/9570579
翦瞳秋,http://tv123.top:35455/douyu/9623057
动画大师姐,http://tv123.top:35455/douyu/9742136
梓帆说电影,http://tv123.top:35455/douyu/9769563
开箱嘤嘤怪,http://tv123.top:35455/douyu/10319056
xiaoxiao1004,http://tv123.top:35455/douyu/2569874
BetterMan北北,http://tv123.top:35455/douyu/8507023
励志少年派,http://tv123.top:35455/douyu/8700367
逍遥自在白辰皓,http://tv123.top:35455/douyu/8859276
好像视说故事,http://tv123.top:35455/douyu/8891883
哲忆丶,http://tv123.top:35455/douyu/8977251
小丽说电影,http://tv123.top:35455/douyu/9368016
神之传说sh,http://tv123.top:35455/douyu/9370168
半藏同学,http://tv123.top:35455/douyu/9372627
少年阿虎233,http://tv123.top:35455/douyu/9396762
咸车,http://tv123.top:35455/douyu/9498554
天堂电影1895,http://tv123.top:35455/douyu/9573592
火宗君丶,http://tv123.top:35455/douyu/9580477
fans圈娱乐,http://tv123.top:35455/douyu/9630581
暮肆Mousse,http://tv123.top:35455/douyu/9634199
Co视文化,http://tv123.top:35455/douyu/1060418
旺安影视,http://tv123.top:35455/douyu/8223733
猫眼电影,http://tv123.top:35455/douyu/8726221
大力学姐,http://tv123.top:35455/douyu/8784719
电影幕后喵,http://tv123.top:35455/douyu/8884074
黄栗子Ye,http://tv123.top:35455/douyu/9046097
渔民老海,http://tv123.top:35455/douyu/9272327
人生回答机本机,http://tv123.top:35455/douyu/9409722
养狗的一浩,http://tv123.top:35455/douyu/9478842
小鸭子老师,http://tv123.top:35455/douyu/9627625
凤起青云,http://tv123.top:35455/douyu/749124
助眠师海宝宝,http://tv123.top:35455/douyu/1103328
耗子像个战神,http://tv123.top:35455/douyu/1557288
KUMA轻松熊博士,http://tv123.top:35455/douyu/2282604
超wu的大白兔,http://tv123.top:35455/douyu/2925299
RNDxc,http://tv123.top:35455/douyu/4585643
双笙陈元汐,http://tv123.top:35455/douyu/6476693
电影先锋V,http://tv123.top:35455/douyu/8711212
神迹小霸霸,http://tv123.top:35455/douyu/8837963
怠惰守夜,http://tv123.top:35455/douyu/8842108
莱纳电影,http://tv123.top:35455/douyu/9356937
梦夫人啊,http://tv123.top:35455/douyu/9384527
一颗咕咕星,http://tv123.top:35455/douyu/9388557
锅盖哒,http://tv123.top:35455/douyu/9398828
11No巴蒂11,http://tv123.top:35455/douyu/9455937
齐司礼,http://tv123.top:35455/douyu/9481340
纸鸢SomniumV,http://tv123.top:35455/douyu/9506782
电影笔记,http://tv123.top:35455/douyu/9636034
神奇的大智,http://tv123.top:35455/douyu/9650047
没腿毛的哥哥,http://tv123.top:35455/douyu/9720447
Awwyyll,http://tv123.top:35455/douyu/10136064
聚聚聚一个月,http://tv123.top:35455/douyu/4105989
花猫如风,http://tv123.top:35455/douyu/8507544
张晓斌21602,http://tv123.top:35455/douyu/4860588
捡dagger的时矢,http://tv123.top:35455/douyu/7113259
动漫唯美風,http://tv123.top:35455/douyu/8912038
clbyw,http://tv123.top:35455/douyu/7839007
山东地区,#genre# 
山东齐鲁,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=qlpd
山东新闻,http://58.58.111.222:808/hls/63/index.m3u8?key=txiptv
山东综艺,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxzy
山东生活,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxsh
山东文旅,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxys
山东农科,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=nkpd
山东体育,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=typd
山东教育,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东少儿,http://58.58.111.222:808/hls/65/index.m3u8?key=txiptv
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8?key=txiptv
河南地区,#genre#
河南卫视,http://www.dsk.cc/hntv/hntv.php?id=hnws
河南新闻,http://www.dsk.cc/hntv/hntv.php?id=hnxw
河南都市,http://www.dsk.cc/hntv/hntv.php?id=hnds
河南民生,http://www.dsk.cc/hntv/hntv.php?id=hnms
河南公共,http://www.dsk.cc/hntv/hntv.php?id=hngg
河南乡村,http://www.dsk.cc/hntv/hntv.php?id=hnxc
河南梨园,http://www.dsk.cc/hntv/hntv.php?id=hnly
河南法治,http://www.dsk.cc/hntv/hntv.php?id=hmfz
河南电视剧,http://www.dsk.cc/hntv/hntv.php?id=hndsj
武术世界,http://www.dsk.cc/hntv/hntv.php?id=wspd
文物宝库,http://www.dsk.cc/hntv/hntv.php?id=wwbk
睛彩中原,http://www.dsk.cc/hntv/hntv.php?id=jczy
移动戏曲,http://www.dsk.cc/hntv/hntv.php?id=ydxj
大象视界,http://www.dsk.cc/hntv/hntv.php?id=xsj
欢腾购物,http://www.dsk.cc/hntv/hntv.php?id=htgw
郑州综合,http://www.dsk.cc/hntv/hntv.php?id=zz1
开封综合,http://www.dsk.cc/hntv/hntv.php?id=kf1
开封文旅,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
洛阳综合,http://www.dsk.cc/hntv/hntv.php?id=ly1
安阳综合,http://www.dsk.cc/hntv/hntv.php?id=ay1
鹤壁综合,http://www.dsk.cc/hntv/hntv.php?id=hb1
新乡综合,http://www.dsk.cc/hntv/hntv.php?id=xx1
焦作综合,http://www.dsk.cc/hntv/hntv.php?id=jz1
濮阳综合,http://www.dsk.cc/hntv/hntv.php?id=py1
许昌综合,http://www.dsk.cc/hntv/hntv.php?id=xc1
漯河综合,http://www.dsk.cc/hntv/hntv.php?id=lh1
南阳综合,http://www.dsk.cc/hntv/hntv.php?id=ny1
商丘综合,http://www.dsk.cc/hntv/hntv.php?id=sq1
信阳综合,http://www.dsk.cc/hntv/hntv.php?id=xy1
周口综合,http://www.dsk.cc/hntv/hntv.php?id=zk1
济源综合,http://www.dsk.cc/hntv/hntv.php?id=jy1
平顶山综合,http://www.dsk.cc/hntv/hntv.php?id=pds1
三门峡综合,http://www.dsk.cc/hntv/hntv.php?id=smx1
驻马店综合,http://www.dsk.cc/hntv/hntv.php?id=zmd1
1905电影网,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905
江苏地区,#genre#
江苏卫视,http://www.dsk.cc/jstv/jstv.php?id=jsws
江苏新闻,http://www.dsk.cc/jstv/jstv.php?id=jsxw
江苏国际,http://www.dsk.cc/jstv/jstv.php?id=jsgj
江苏城市,http://www.dsk.cc/jstv/jstv.php?id=jscs
江苏综艺,http://www.dsk.cc/jstv/jstv.php?id=jszy
江苏影视,http://www.dsk.cc/jstv/jstv.php?id=jsys
江苏教育,http://www.dsk.cc/jstv/jstv.php?id=jsjy
江苏体育,http://www.dsk.cc/jstv/jstv.php?id=jsty
江苏卡通,http://www.dsk.cc/jstv/jstv.php?id=ymkt
电影直播,#genre#
征服,http://cfss.cc/cdn/hy/11601970.m3u8
沈腾,http://cfss.cc/cdn/hy/11601968.m3u8
王晶,http://cfss.cc/cdn/hy/11602058.m3u8
吴京,http://cfss.cc/cdn/hy/11602077.m3u8
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
徐克,http://cfss.cc/cdn/hy/11352909.m3u8
邓超,http://cfss.cc/cdn/hy/11336592.m3u8
徐峥,http://cfss.cc/cdn/hy/11602043.m3u8
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
周星驰,http://cfss.cc/cdn/hy/11342412.m3u8
林正英,http://cfss.cc/cdn/hy/11342421.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
古天乐,http://cfss.cc/cdn/hy/11352935.m3u8
周润发,http://cfss.cc/cdn/hy/11342387.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
梁家辉,http://cfss.cc/cdn/hy/11342429.m3u8
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
张卫健,http://cfss.cc/cdn/hy/11342423.m3u8
庆余年,http://cfss.cc/cdn/hy/11352960.m3u8
赵家班,http://cfss.cc/cdn/hy/11352938.m3u8
芈月传,http://cfss.cc/cdn/hy/11352975.m3u8
婆媳间,http://cfss.cc/cdn/hy/21059568.m3u8
