综合,#genre#
望谟电视台,http://cmsrtmp.todcy.cn:80/live/167/64df598530b044a68632460c53cffb09/64df598530b044a68632460c53cffb09.m3u8
黔东南综合频道,https://p8.vzan.com/slowlive/144621665466645234/live.m3u8
凯里电视台,http://p8.vzan.com/slowlive/155100264086195136/live.m3u8
三都新闻综合,http://cmsrtmp.todcy.cn/live/dcsd/7d313580bfea4e48bd72133f8c0a5206/7d313580bfea4e48bd72133f8c0a5206.m3u8
江苏东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8?zjiangsd
江苏大丰公共频道,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8?zjiangsd
江苏大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
江苏大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
江苏赣榆新闻综合频道,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
江苏高邮一套新闻综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
江苏江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
江苏金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
江苏金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
江苏句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
江苏靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
江苏句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
江苏句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
江苏句容影院频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd
江苏涟水电视台综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
江苏句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
江苏南京六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
江苏泗洪新闻综合频道,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
江苏沛县新闻综合频道,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
江苏沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
江苏如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
江苏泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
江苏宿迁泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
江苏睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
江苏睢宁综合,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
江苏睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
江苏无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
江苏无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
江苏无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏无锡移动电视,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
江苏无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8
江苏新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8
江苏宜兴新闻综合,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江苏张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
江苏镇江句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
江苏镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
江苏镇江社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
江西崇仁综合频道,http://play-a2.quklive.com/live/1744277411242065.m3u8
江苏镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
江西德兴新闻综合,http://218.64.164.152:5021/live_hls/2/playlist.m3u8
江西井冈山综合,http://play-a2.quklive.com/live/1743498103845328.m3u8
江西乐安综合频道,http://play-a2.quklive.com/live/1752744744088073.m3u8
江西广丰综合,http://play-a2.quklive.com/live/1754033359790055.m3u8
江西龙南 电视台,http://p2hs.vzan.com/1670294060/707321619705783642/live.m3u8
江西南康综合频道,http://play-a2.quklive.com/live/1758525653004384.m3u8
江西信丰综合频道,http://play-a2.quklive.com/live/1761874123034214.m3u8
江西瑞金综合频道,http://play-a2.quklive.com/live/1760408109205119.m3u8
江西玉山新闻综合,http://play-a2.quklive.com/live/1744269699236128.m3u8
江西宜春综合,http://liveds-yc.newsyc.com/wetef/sd/live.m3u8
江西宜春公共,http://liveds-yc.newsyc.com/two/sd/live.m3u8
江西章贡综合,http://218.95.14.41:8000/hls/stream0.m3u8
山东菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
山东菏泽新闻综合频道,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
山东菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
山东烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
娄烦电视台,http://d2lp2ch2.live.sxmty.com/live/hls/dd05b3d63074444abe815913a24d3a35/4c59b61fb67f4a45b7fa1f8416b9fffb-1.m3u8
上党电视台,http://zhibo.czmarathon.net/cdd/TVLive.m3u8?auth_key=1724143889-0-0-929d4ecd8b7700822ec202b14ebc6c3c
灵丘电视台,https://player4.juyun.tv/tv/150434132.m3u8
武乡融媒体,https://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
平顺电视台,http://player4.juyun.tv:80/tv/149466149.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
屯留电视台,http://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8
山阴电视台,http://pili-live-rtmp.188.i2863.com/i2863-188/live_188_430198.m3u8
晋中综合频道,https://live.jztvnews.cn/lsdream/40Xc057/1000/live.m3u8
晋中公共频道,http://live.jztvnews.cn/lsdream/8i6Yd67/1000/live.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
闻喜综合频道,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
原平电视台,http://xkmspyxn.live.sxmty.com/live/hls/f9656a0b2386464d972a0871a16d2fed/8a25d45c2f98451da8927c088f189446.m3u8
古县电视台,http://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
双流综合频道,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
金堂电视台,https://p8.vzan.com/slowlive/188010566442385577/live.m3u8
崇州电视1套,http://livesec.mudu.tv/watch/x6h90s.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸县综合频道,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
泸县综合频道,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
德阳新闻综合,https://zb.scdytv.cn/live/xwpd.m3u8
德阳文旅科教,https://zb.scdytv.cn/live/wlkj.m3u8
什邡电视台,http://live.sfrmt.com:85/live/zhpd.m3u8
绵阳新闻综合,http://tvpull.myntv.cn/rtmp/myzh.m3u8
绵阳科教生活,http://tvpull.myntv.cn/rtmp/mykj.m3u8
北川综合频道,http://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
广元综合频道,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化生活,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
青川综合频道,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
昭化综合频道,http://live.zhgbtv.cn:3100/hlsram/live0/index.m3u8
朝天综合频道,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁电视台,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
大英新闻综合,http://zb.dyrmt.com:10086/hls/P6nlSMxSg/playlist.m3u8
内江综合频道,http://njzb.scnj.tv/hls_njtv_direct/1.m3u8
内江科教生活,http://njzb.scnj.tv/hls_njtv_direct/9.m3u8
威远综合频道,http://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
乐山新闻综合,http://pwpull.leshan.cn/live/21609091019110008654ed1a00000000/playlist.m3u8
乐山文旅生活,http://pwpull.leshan.cn/live/216e177701911000eb46902c00000000/playlist.m3u8
金口河综合,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
顺庆融媒,https://www.jinrishunqing.com/live/7f2cc20a-659f-414f-ae54-13a9dd29b62f.m3u8
阆中电视台,http://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
南部电视台,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
营山电视台,http://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
洪雅电视台,http://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8
彭山综合频道,https://play.psrmt.cn/live/ZYADBGLP_C0/playlist.m3u8
丹棱综合频道,http://dlpull.2289869471.com/live/08f432a6018f10004816cbcd00000000/playlist.m3u8?wsSecret=d98e7f46e3e9a00831add9054a55cbfd&wsTime=2019657600
宜宾新闻频道,http://njzb.scnj.tv/hls_njtv_direct/1.m3u8
珙县电视台,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8
筠连电视台,http://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558
江安电视台,http://play.jaxrm.cn/live/10056626.m3u8?auth_key=1794904149-0-0-bb4b97897e10ea786e73f37f82e47fd5
南溪电视台,http://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH_HD.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
华蓥综合频道,http://218.89.61.237:83/live/xwzh.m3u8
达州新闻综合,https://file.dzrm.cn/nmip-media/channellive/channel104234/playlist.m3u8
达州文化生活,https://file.dzrm.cn/nmip-media/channellive/channel104727/playlist.m3u8
大竹新闻综合,http://lmt.dazhutv.cn/live1/live1.m3u8
宣汉综合频道,http://livexuanhan.chinamcache.com/live/push1.m3u8
雅安新闻综合频道,http://play.yunxya.com/channellive/xinwen.m3u8
雅安文化生活频道,http://play.yunxya.com/channellive/whsh.m3u8
雨城频道,http://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
汉源电视台,http://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8
名山电视台,http://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8
石棉电视台,http://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
宝兴电视台,http://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
平昌综合频道,http://dcpull.sctvcloud.com/live/9d774482018e1000fec02f9500000000/playlist.m3u8
安岳综合频道,http://aytvpull.ayrmt.com/live/s
安岳综合频道,http://aytvpull.ayrmt.com/live/sobeystream_1728362049.m3u8
乐至电视台,http://175.155.106.72:89/live1/live1.m3u8
阿坝藏语综合,http://apppull.aba-news.com.cn/live/be57fb5401901000b611a82100000000/playlist.m3u8?wsSecret=5d932b106deb38dfdd65bf463a0278f7&wsTime=2019657600
黑水电视台,http://live.schstv.com:90/live/xwzh.m3u8
若尔盖综合,http://regpull.regrmt.cn/live/fba4bdf0019310007748ce6c00000000/playlist.m3u8?wsSecret=c48a78f1f3c14458a9867a8067c8bb5b&wsTime=2019657600
九寨沟新闻综合,http://jzpull.jzgrmt.cn/live/71af360e0193100051149d6b00000000/playlist.m3u8?wsSecret=052358fbc75c0e852954a22a51d0cd7f&wsTime=2019657600
金川电视台,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
甘孜综合频道,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
德格电视台,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8
石渠电视台,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel101661/playlist.m3u8
新纪实看东方,https://bp-resource-dfl.bestv.cn/155/3/video.m3u8
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
上海教育电视台,http://tencent-live.setv.sh.cn/live/programme_setvweb.m3u8?txSecret=fd19aacaed289e44e3f6d8baa5485a41&txTime=82DF98A7
嘉定区电视台,http://5730.liveplay.myqcloud.com/live/JcmcTvNov.m3u8
浦东区电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=8566a099e2c68ccd9bb4dab4d9bc85d8&txTime=6D17AF7F
静海电视台,http://live.jinghai.tjrmtzx.com/live/jh0909.m3u8
津南电视台,http://play.jinnantv.top/live/JNTV1.m3u8
武清电视台,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
滨海1套,https://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
滨海2套,https://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆卡拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
新疆卡拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
新疆卡拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
新疆奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆五师双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
云南 文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南富宁电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
云南麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
云南麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南文山新闻综合频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南西畴电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
云南文山公共频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,https://ali-xwl.cztv.com/live/channel01720Pnew.m3u8
浙江卫视,https://play-qukan.cztv.com/live/1746687468244305.m3u8
浙江卫视, http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江钱江,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江钱江,https://ali-xwl.cztv.com/live/channel021080Pnew.m3u8
浙江钱江,https://ali-xwl.cztv.com/live/channel02720Pnew.m3u8
浙江经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
浙江经济生活,https://ali-xwl.cztv.com/live/channel031080Pnew.m3u8
浙江经济生活,https://ali-xwl.cztv.com/live/channel03720Pnew.m3u8
浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江教科影视,https://ali-xwl.cztv.com/live/channel041080Pnew.m3u8
浙江教科影视,https://ali-xwl.cztv.com/live/channel04720Pnew.m3u8 
浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
浙江民生休闲,https://ali-xwl.cztv.com/live/channel061080Pnew.m3u8
浙江民生休闲,https://ali-xwl.cztv.com/live/channel06720Pnew.m3u8 
浙江新闻频道,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江新闻频道,https://ali-xwl.cztv.com/live/channel071080Pnew.m3u8
浙江新闻频道,https://ali-xwl.cztv.com/live/channel07720Pnew.m3u8 
浙江少儿频道,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江少儿频道,https://ali-xwl.cztv.com/live/channel081080Pnew.m3u8
浙江少儿频道,https://ali-xwl.cztv.com/live/channel08720Pnew.m3u8 
浙江国际频道,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江国际频道,https://ali-xwl.cztv.com/live/channel101080Pnew.m3u8
浙江国际频道,https://ali-xwl.cztv.com/live/channel10720Pnew.m3u8 
浙江之江纪录,http://ali-xwl.cztv.com/live/channel121080Plxw.m3u8
浙江之江纪录,https://ali-xwl.cztv.com/live/channel121080Pnew.m3u8
浙江之江纪录,https://ali-xwl.cztv.com/live/channel12720Pnew.m3u8 
浙江之江纪录,http://zj.sohu.blog/zjsdxf.php?code=d8abed4021744ac184cc2fa7b59ee06f
绍兴新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
柯桥新闻综合,https://play-a2.quklive.com/live/1640945211435051.m3u8
浙江电视台少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江6频道民生休闲频道,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江苍南新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江电视台影视娱乐频道,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
浙江杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江湖州长兴综合,http://l.cztvcloud.com/channels/lantian/SXchangxing1/720p.m3u8
浙江杭州综合1,http://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江缙云新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江兰溪新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
浙江丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江龙泉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江临平新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed?
浙江平湖新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江钱江都市频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江庆元新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$
浙江青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?
浙江上虞文化影视频道,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
